style,color,url,index
G1081, Red,https://dl.dropboxusercontent.com/s/pqm8z3engnmla2h/G1081%20Red_dress_1.jpg?dl=0,dress_1.jp
G1081, Red,https://dl.dropboxusercontent.com/s/gh4zfm3ocz7eaio/G1081%20Red_dress_2.jpg?dl=0,dress_2.jp
G1082, White-blk Dot,https://dl.dropboxusercontent.com/s/b7751b6zrr27zly/G1082%20White-blk%20Dot.jpg?dl=0,0
G1082, White-blk Dot,https://dl.dropboxusercontent.com/s/5ghok0n8l915g9q/G1082%20White-blk%20Dot_back.jpg?dl=0,back.jp
G1082, White-blk Dot,https://dl.dropboxusercontent.com/s/vtuwal3uqulhwc5/G1082%20White-blk%20Dot_cami.jpg?dl=0,cami.jp
G1082, White-blk-red,https://dl.dropboxusercontent.com/s/se0ski7pvi1r2nl/G1082%20White-blk-red.jpg?dl=0,0
G1082, White-lav,https://dl.dropboxusercontent.com/s/ga0uxxw36za4wy6/G1082%20White-lav_1.jpg?dl=0,1.jp
G1082, White-lav,https://dl.dropboxusercontent.com/s/o2n9we9v56ebgar/G1082%20White-lav_2.jpg?dl=0,2.jp
G1088, Black,https://dl.dropboxusercontent.com/s/9wb49yjxaqg8l2h/g1088%20black.jpg?dl=0,0
G1088, Champagne,https://dl.dropboxusercontent.com/s/lhpo19x2i1kq203/g1088%20champagne.jpg?dl=0,0
G1088, Navy,https://dl.dropboxusercontent.com/s/ods1tgqhffnf9kc/g1088%20navy.jpg?dl=0,0
G1088, Silver,https://dl.dropboxusercontent.com/s/kocyxmh42judj2b/g1088%20silver.jpg?dl=0,0
G1088, Silver,https://dl.dropboxusercontent.com/s/pbp0p52hkvrp2bz/g1088%20silver_back.jpg?dl=0,back.jp
G1088, Silver,https://dl.dropboxusercontent.com/s/mcnsqrraaxp40ue/g1088%20silver_cami.jpg?dl=0,cami.jp
G1088, White,https://dl.dropboxusercontent.com/s/76plwpsd6o3li7p/g1088%20white.jpg?dl=0,0
G1049, Rose pink,https://dl.dropboxusercontent.com/s/nmoq15id583lt16/g1049%20rose%20pink_back.jpg?dl=0,back.jp
G1050, White,https://dl.dropboxusercontent.com/s/y8mu4be1hg6ftlq/g1050%20white_back.jpg?dl=0,back.jp
G1069, Cinnamon-taupe,https://dl.dropboxusercontent.com/s/o2otdia6d3s6zfe/g1069%20cinnamon-taupe.jpg?dl=0,0
G1051, Gold,https://dl.dropboxusercontent.com/s/3rol19dn5d391g7/G1051%20Gold.jpg?dl=0,0
G1051, Green,https://dl.dropboxusercontent.com/s/zb3zoydtxzy3jyj/g1051%20green.jpg?dl=0,0
G1011, White,https://dl.dropboxusercontent.com/s/8oeaeyl1k7mtryr/G1011%20White.jpg?dl=0,0
G1007, Dk. Lavender,https://dl.dropboxusercontent.com/s/qvdd0idokj1whef/g1007%20dk.%20lavender.jpg?dl=0,0
G1007, Gold,https://dl.dropboxusercontent.com/s/rrl4qdh8qn6e13a/g1007%20gold.jpg?dl=0,0
