Name,Address,City,State,Zip
St Mary ,3805 Braselton Hwy,Buford,GA,30519
1st United Pentecostal Church,15 E Moreno St,Buford,GA,30518
Buford Church of God,4800 S Lee St,Buford,GA,30518
Worldwide Church Of God,205 N Alexander St,Buford,GA,30518
1St Iglesia Pentecostal Unida,15 W Moreno St,Buford,GA,30518
Allen Temple United Methodist,495 New St,Buford,GA,30518
First Baptist Church of Jasper,198 E Church St,Jasper,GA,30143
Jasper United Methodist Church,85 W Church St,Jasper,GA,30143
New Lebanon Presbyterian Chr,389 Bent Tree Dr,Jasper,GA,30143
First Baptist Church of Pooler,PO Box 506,Pooler,GA,31322
Rothwell Baptist Church,216 Rothwell St,Pooler,GA,31322
First Baptist Church of Putney,PO Box 336,Putney,GA,31782
Putney United Methodist Church,PO Box 154,Putney,GA,31782
Rhema Word Worship Ctr,PO Box 161,Putney,GA,31782
First Baptist Church-Bonaire,PO Box 179,Bonaire,GA,31005
Bonaire United Methodist Chr,PO Box 250,Bonaire,GA,31005
First Baptist Church-Doraville,5935 New Peachtree Rd,Doraville,GA,30340
St Michael's Lutheran Church,3323 Chestnut Dr,Doraville,GA,30340
Northwoods United Methodist,2635 Fairlane Dr,Doraville,GA,30340
Pleasantdale Church of God,3434 Pleasantdale Rd,Doraville,GA,30340
Redeemer Orthodox Presbyterian,3930 Chamblee Tucker Rd,Doraville,GA,30340
Advent Lutheran Church-elca,5200 Buford Hwy NE,Doraville,GA,30340
First Baptist Church-Leesburg,PO Box 1009,Leesburg,GA,31763
Thundering Springs Baptist Chr,190 Thundering Springs Rd,Leesburg,GA,31763
Wooden Grove Baptist Church,114 1st Rd,Leesburg,GA,31763
Lutheran Church Our Saviour,101 Hickory Grove Rd,Leesburg,GA,31763
Leesburg United Methodist Chr,PO Box 207,Leesburg,GA,31763
Leesburg Church of God,PO Box 515,Leesburg,GA,31763
Albany Community Sda Church,381 Fussell Rd,Leesburg,GA,31763
First Baptist Church-Red Oak,PO Box 1027,Red Oak,GA,30272
Red Oak United Methodist Chr,PO Box 1703,Red Oak,GA,30272
First Baptist Church-Tyrone,305 Arrowood Rd,Tyrone,GA,30290
Greentree Church,414 Jenkins Rd,Tyrone,GA,30290
St Matthew Catholic Church,215 Kirkley Rd,Tyrone,GA,30290
Hopewell United Methodist Chr,PO Box 70,Tyrone,GA,30290
First Shadnor Baptist Church,PO Box 495,Union City,GA,30291
God's Tabernacle of Praise,PO Box 601,Union City,GA,30291
Lester Road Christian Church,PO Box 389,Union City,GA,30291
Bible Church Of God,120 Maple St,Sylvania,GA,30467
Shannon Church Of Christ,5011 Jonesboro Rd,Union City,GA,30291
Flintstone Baptist Church,PO Box 26,Flintstone,GA,30725
Lookout Baptist Church,PO Box 293,Flintstone,GA,30725
Chattanooga Valley Church,2853 Chattanooga Valley Rd,Flintstone,GA,30725
Franklin Covenant Baptist Chr,4800 Franklin Covenant Rd,Hephzibah,GA,30815
Hephzibah Baptist Church,PO Box 175,Hephzibah,GA,30815
Mt Lebanon Baptist Church,3965 Deans Bridge Rd,Hephzibah,GA,30815
Pine Hill Baptist Church,4233 Old Waynesboro Rd,Hephzibah,GA,30815
Hephzibah United Methodist Chr,PO Box 65,Hephzibah,GA,30815
Faith Outreach Christian Life,2664 Willis Foreman Rd,Hephzibah,GA,30815
New Life Church of God-Christ,3550 Morgan Rd,Hephzibah,GA,30815
Hephzibah Church Of God,2228 Highway 88,Hephzibah,GA,30815
Gwinnett County Baptist Church,PO Box 608,Suwanee,GA,30024
Shadowbrook Baptist Church,4187 Suwanee Dam Rd,Suwanee,GA,30024
Suwanee Parish United Meth Chr,PO Box 475,Suwanee,GA,30024
Evergreen Presbyterian Church,401 Main St,Suwanee,GA,30024
Christian Church Of Atlanta,3149 Old Atlanta Rd,Suwanee,GA,30024
Haddock Baptist Church,180 Ethridge Rd,Haddock,GA,31033
Hayneville First Baptist Chrch,PO Box 69,Clinchfield,GA,31013
St Mary Magdalene Mission Ofc,4046 Lower Fayetteville Rd,Sharpsburg,GA,30277
Cokes Chapel United Methodist,4096 Lower Fayetteville Rd,Sharpsburg,GA,30277
Trinity Fellowship Church,8817 Highway 54,Sharpsburg,GA,30277
Kingdom Hall Of Jehovah,640 Gorday Dr,Ashburn,GA,31714
Hickory Road Baptist Church,PO Box 959,Holly Springs,GA,30142
Holly Springs Baptist Church,PO Box 100,Holly Springs,GA,30142
Hull Baptist Church,PO Box 640,Hull,GA,30646
Gordon's Chapel United Meth,6625 Nowhere Rd,Hull,GA,30646
Jeffersonville Baptist,PO Box 218,Jeffersonville,GA,31044
Lizella Baptist Church,2950 S Lizella Rd,Lizella,GA,31052
Lizella United Methodist Chr,PO Box 950,Lizella,GA,31052
Mansfield Baptist Church,PO Box 111,Mansfield,GA,30055
New Rocky Creek Baptist Church,190 Rocky Creek Rd,Mansfield,GA,30055
Trinity Praise Ctr,23898 Highway 11 N,Mansfield,GA,30055
Moreland Baptist Church,PO Box 135,Moreland,GA,30259
Moreland Methodist Church,PO Box 156,Moreland,GA,30259
First Christian Church-Atlanta,4532 Lavista Rd,Tucker,GA,30084
Northlake Church of Christ,1625 Cooledge Rd,Tucker,GA,30084
Lawrenceville Road United Meth,3142 Lawrenceville Hwy,Tucker,GA,30084
Tucker First United Methodist,5095 Lavista Rd,Tucker,GA,30084
Atlanta Chinese Christian Chr,4434 Britt Rd,Tucker,GA,30084
Tucker Christian Church,PO Box 687,Tucker,GA,30085
World Outreach Church for All,PO Box 1095,Tucker,GA,30085
Korean Community Presbyterian,4877 Lawrenceville Hwy,Tucker,GA,30084
Korean First Presbyterian Chr,6175 Lawrenceville Hwy,Tucker,GA,30084
St Andrews Presbyterian Church,PO Box 980,Tucker,GA,30085
Sadh Sangat Of Georgia,2135 Northlake Pky,Tucker,GA,30084
Massey C D Rev,246 Kenvilla Ct,Tucker,GA,30084
First Baptist Church Of Tucker Office,5771 Lawrenceville Hwy,Tucker,GA,30084
Iglesia Cristo Vive,5904 Mimosa Cir,Tucker,GA,30084
Seventh Day Adventist Church-first Atlanta Hispanic,111 Pounds Rd,Tucker,GA,30084
Life Fellowship School,6282 Lawrenceville Hwy,Tucker,GA,30084
Minsterios Llamada Final,5203 S Royal Atlanta Dr,Tucker,GA,30084
Naomi Baptist Church,4171 Georgia 136,LaFayette,GA,30728
New Testament Baptist,2352 Old Rex Morrow Rd,Forest Park-Morrow,GA,30294
Olive Branch Baptist Church,179 Butler Dr,Ellabell,GA,31308
Orchard Hill Baptist Church,PO Box 64,Orchard Hill,GA,30266
Oxford Baptist Church,PO Box 128,Oxford,GA,30054
Allen Memorial Methodist Chr,PO Box 117,Oxford,GA,30054
Allen Memorial United Mthdst,803 Whatcoat St,Oxford,GA,30054
Palmetto Baptist Church,PO Box 860,Palmetto,GA,30268
Ramah First Baptist Church,PO Box 855,Palmetto,GA,30268
Sardis Baptist Church,8400 Sardis Rd,Palmetto,GA,30268
Porterdale Baptist Church,PO Box 637,Porterdale,GA,30070
Julia A Porter Methodist Chr,PO Box 700,Porterdale,GA,30070
Powers Baptist Church,PO Box 730,Eden,GA,31307
College Park Presbyterian Chr,3557 Main St,College Park,GA,30337
Rock Baptist Church,PO Box 519,Rex,GA,30273
Trinity Family Worship Ctr,6558 Fielder Rd,Rex,GA,30273
Rock Cut Baptist Church,1915 Rock Cut Pl,Conley,GA,30288
Cedar Grove United Methodist,3430 Bouldercrest Rd,Conley,GA,30288
Living Word United Church-God,PO Box 616,Conley,GA,30288
Roopville Road Baptist Chr,835 N Highway 27,Roopville,GA,30170
Smithville Baptist Church,PO Box 70,Smithville,GA,31787
Stone Creek Baptist Church,854 Riggins Mill Rd,Dry Branch,GA,31020
Sunnyside First Baptist Church,PO Box 69,Sunny Side,GA,30284
West Sunnyside Congregational,PO Box 121,Sunny Side,GA,30284
White Springs Baptist Church,3817 White Springs Church Rd,Twiggs North,GA,31020
Winterville First Baptist Chr,305 N Church St,Winterville,GA,30683
Winterville Methodist Church,PO Box 30,Winterville,GA,30683
Wofford's Crossroads Bapt Chr,PO Box 59,White,GA,30184
White United Methodist Church,PO Box 37,White,GA,30184
Bread of Life,267 Simpson Rd NE,White,GA,30184
New Hope Church of God,2440 Ga Highway 127,Kathleen,GA,31047
Christ Church Of Grovetown,109 E Robinson Ave,Grovetown,GA,30813
Christ the King Catholic Chr,PO Box 32,Hamilton,GA,31811
Holy Cross Catholic Church,3175 Hathaway Ct,Chamblee,GA,30341
Atlanta Unity Church,4146 Chamblee Dunwoody Rd,Chamblee,GA,30341
Chamblee First United Meth,4147 Chamblee Dunwoody Rd,Chamblee,GA,30341
Embry Hills United Methodist,3304 Henderson Mill Rd,Chamblee,GA,30341
Brooks United Methodist Church,119 Morgan Mill Rd,Brooks,GA,30205
Allen Billy Rev,7665 Hopewell Church Rd,Pine Mountain,GA,31822
Graysville Methodist Church,PO Box 39,Graysville,GA,30726
Hapeville United Methodist Chr,3510 Atlanta Ave,Hapeville,GA,30354
All Sts Anglican Church,3383 Dogwood Dr,Hapeville,GA,30354
Midland United Methodist Chr,PO Box 26,Midland,GA,31820
Pierce Chapel United Methodist,5122 Pierce Chapel Rd,Midland,GA,31820
Solid Rock Family Church,6959 Warm Springs Rd,Midland,GA,31820
All Saints Presbyterian Church,7170 Beaver Run Rd,Midland,GA,31820
New Salem United Methodist,12250 Highway 136,Rising Fawn,GA,30738
Pine Log United Methodist Chr,PO Box 10,Rydal,GA,30171
Turin United Methodist Church,PO Box 156,Turin,GA,30289
Upatoi United Methodist Church,13730 Macon Rd,Upatoi,GA,31829
Whitesburg Christian Church,PO Box 547,Whitesburg,GA,30185
Reformed Presbyterian Church,13478 Scenic Hwy,Lookout Mountain,GA,30750
White Oak Assoc Rfrmd Prsbytrn,2796 Gordon Rd,Senoia,GA,30276
New House Of Worship,123 Old Waynesboro Rd,Keysville,GA,30816
River Of Life Worship Center,4971 Highway 441,Nicholson,GA,30565
Breath Of Life Worship Center,406 Pine St,Americus,GA,31709
Heritage Church Of God,384 Ga Highway 30 W,Americus,GA,31719
Prince Of Peace Worship Center,2485 Gould Dr,Gainesville,GA,30504
Gainesville Church Of God,2920 Browns Bridge Rd,Gainesville,GA,30504
Adventures In Missions,6000 Wellspring Trl,Gainesville,GA,30506
Airline Baptist Church,3368 White Sulphur Rd,Gainesville,GA,30501
Everlasting House Of Prayer Deliverance Center Temple Of Love,E Davis Ave,Lakeland,GA,31635
Lakeland Church Of Christ,45 E Main St,Lakeland,GA,0
A House Of Living God Church Of Jesus Christ,10 E Main St,Manchester,GA,31816
A House Of Living God,15 E Main St,Manchester,GA,31816
Assembly Of Worship,1818 Lamont St,Waycross,GA,31503
Hosanna Church Of Christ,2205 Brunel St,Waycross,GA,31503
Faithworks Church Of God,1118 Effie St,Waycross,GA,31501
Heart Of Worship,1848 Lukken Industrial Dr W,Lagrange,GA,30240
New Life Christian Worship,489 Ga-206-Conn NW,Douglas,GA,31533
Adcock Marshall,710 Maude St,Douglas,GA,31533
Fountain-love ,619 Jones St,Cedartown,GA,30125
Cedartown Church Of God,448 West Ave,Cedartown,GA,30125
Calvary Assembly Of God,300 Canal St,Cedartown,GA,30125
Church Of God Of Union,1512 Buchanan Hwy,Cedartown,GA,30125
Cedartown Church Of Christ,326 East Ave,Cedartown,GA,30125
Northwoods Church Of God,640 Hall Rd,Thomasville,GA,31757
Pavo Church Of God,3035 County Line Rd,Thomasville,GA,31792
Rock Church Of Thomasville,108 Egypt Rd,Thomasville,GA,31757
Cornerstone Church Of Christ,1040 Glenwood Dr,Thomasville,GA,31792
Calvary Chapel Of Thomasville,100 Commerce Park Dr,Thomasville,GA,31757
Thomasville Church Of Christ,711 E Pinetree Blvd,Thomasville,GA,31792
Eastwood Church Of God,561 Richard St,Swainsboro,GA,30401
Woodbine Church Of God,1275 Billyville Rd,Woodbine,GA,31569
Woodbine Tabernacle Of Prayer,400 Bedell Ave,Woodbine,GA,31569
Victory Temple Of Joy,118 Williamson St SW,Rome,GA,30165
Armuchee Church Of God,4974 Martha Berry Hwy NE,Rome,GA,30165
Moultrie Church Of God,3113 Veterans Pky S,Moultrie,GA,31788
Agape Christian Center,1319 S Main St,Moultrie,GA,31768
Gordon Church Of Christ,102 Hardie St,Gordon,GA,31031
Wilkes Church Of Nazarene,847 Wilkes Chapel Church Rd,Rockledge,GA,0
Calhoun Church Of Nazarene,4926 Fairmount Hwy SE,Calhoun,GA,30701
First Assembly Of God-calhoun,1080 Rome Rd SW,Calhoun,GA,30701
Agape Baptist Church,1109 W 24th Ave,Cordele,GA,31015
Philadelphia Church Of Christ,117 Cahoon St,Brunswick,GA,31520
Holy Band Of Inspiration,2401 Norwich St,Brunswick,GA,31520
Abundant Life Fellowship,103 Buckingham Pl,Brunswick,GA,31525
Abyssinia Baptist Church,2501 Albany St,Brunswick,GA,31520
Advent Christian Church,1812 Ellis St,Brunswick,GA,31520
Agape Assembly Ministry,1514 4th St,Brunswick,GA,31520
Unity Church Of God,1580 Sunset Blvd,Jesup,GA,31545
Crosspoint Church Of Valdosta,110 Northside Dr,Valdosta,GA,31602
Eastside Church Of Christ,1248 N Lee St,Valdosta,GA,31601
Redland Church Of Christ,5714 Knights Ferry Rd,Valdosta,GA,31601
All Nations Deliverance,707 Broad St,Valdosta,GA,31601
Thomaston Church Of God,803 N Church St,Thomaston,GA,30286
Allen Joe Rev,1016 S Green St,Thomaston,GA,30286
Refuge Ministries Of Haber,428 Hollywood Hills Rd,Clarkesville,GA,30523
Hogansville Church Of God,316 Holmes St,Hogansville,GA,30230
Dalton House Of Prayer,735 Beaverdale Rd NE,Dalton,GA,30721
Dalton Church Of God,2681 Underwood St,Dalton,GA,30721
3 Angels Hispanic Sda Church,701 E Morris St,Dalton,GA,30721
Abundant Life Baptist Church,11 Hart Service Rd,Hartwell,GA,30643
Grace Assembly Of God,2324 Rayonier Rd,Jesup,GA,31545
Crossroads Church Of God,2949 Lanes Bridge Rd,Jesup,GA,31545
House Of Worship ,1920 Lanes Bridge Rd,Jesup,GA,31545
Gibson Church Of God,2502 Bastonville Rd,Gibson,GA,30810
Faithpoint Chr Of Nazarene,700 Dunlap Rd NE,Milledgeville,GA,31061
Episcopal Church Of Annunciation,1512 Meadows Ln,Vidalia,GA,30474
Abundant Life Pentecostal Chr,2295 Ga Highway 130 W,Vidalia,GA,30474
Abundant Life Upc,1606 PO Box,Vidalia,GA,0
Christ City Of Prayer,1574 Lincolnton Rd,Washington,GA,30673
Commerce Church Of Christ,28 Chanticleer Rd,Commerce,GA,30529
Episcopal Church Of Advent,338 Academy St,Madison,GA,30650
Believers Church Of Statesboro,7059 Harville Rd,Statesboro,GA,30458
Agape Worship Center,810 W Grady St,Statesboro,GA,30458
Faith Ministries Of Nashville,201 Hazel Ave,Nashville,GA,31639
Nashville Church Of Nazarene,732 N Jackson St,Nashville,GA,31639
Abundant Life Chapel,24 Ten Mile Bay Rd,Nashville,GA,31639
Everlasting Word Of Truth,76 Myron Magnum Cir,Hinesville,GA,31313
Hinesville House Of Refuge,203 N Maple Dr,Hinesville,GA,31313
Agape Christian Fellowship,10600 Colerain Rd,St Marys,GA,31558
Aisle Of Hope Holiness,314 Gause St,Hinesville,GA,31313
Hartwell Church Of God,120 Race St,Hartwell,GA,30643
Kingdom Rock Family Worship,180 Helton Rd,Bremen,GA,30110
Pineview Church Of God,2691 Mark Mobley Rd,West Green,GA,31567
Gillard Church Of Christ,2465 Zenith Mill Rd,Roberta,GA,31078
Abundant Life Ministry,90 S Dugger Ave,Roberta,GA,31078
Potter House Of Deliverance,384 Jefferson Cir SE,Allenhurst,GA,0
Ambassadors Church Of Lord,600 Telfair St,Dublin,GA,31021
Unity Church Of Mountains,2309 Murphy Hwy,Blairsville,GA,30512
Blairsville Church Of Christ,475 Church of Christ Dr,Blairsville,GA,30512
Bridgeford Church Of God,316 Ira Graham Rd,Hazlehurst,GA,31539
Lavonia Church Of God,107 Bear Creek Rd,Lavonia,GA,30553
Coolidge Church Of God,7 PO Box,Coolidge,GA,0
A Great Love,104 Lions Way,Toccoa,GA,30577
Ocilla Church Of God,302 Fitzgerald Hwy,Ocilla,GA,31774
Macedonia Church Of God,17 W Georgia Ave,Denton,GA,31532
Lincolnton Church Of Christ,1832 Ga Highway 220 W,Lincolnton,GA,30817
Access Point Church,160 May Ave,Lincolnton,GA,30817
Adams Robert D,2430 Prater Rd,Lincolnton,GA,30817
Berryton Church Of God,2480 Back Berryton Rd,Summerville,GA,30747
Summerville Church Of God,11 Kirby St,Summerville,GA,30747
Alarming Truth Ministers,7325 Gore Subligna Rd,Summerville,GA,30747
Christ's City Of Faith,1401 N East St,Greensboro,GA,30642
Deliverance Church Of God,1900 Kingsland Dr,Folkston,GA,31537
Faith Assembly Of God,160 Skyline Blvd,Lyons,GA,30436
Oasis Church Of God,899 Ponderosa Rd,Lyons,GA,30436
Obg Church Of Prayer,204 W Liberty Ave,Lyons,GA,30436
Glennville Church Of God,111 Institute St,Glennville,GA,30427
Abiding Word Tabernacle,1005 E Barnard St,Glennville,GA,30427
Abundant Life Apostolic Chr,735 W Barnard St,Glennville,GA,30427
House Of God-house Of Prayer,3206 Lexington Rd NW,Crawfordville,GA,30631
Louisville Church Of God,1102 Peachtree St,Louisville,GA,30434
Adams Chapel Church Of God In Christ,520 5th St,Louisville,GA,30434
Resaca Church Of God,4155 Highway 41 N,Resaca,GA,30735
Waynesboro Church Of God,427 Ga Highway 56 N,Waynesboro,GA,30830
Allen Chapel Baptist Church,113 Allen Chapel Rd,Waynesboro,GA,30830
Lula's Assembly Of Praise,6158 Carter St,Lula,GA,30554
Hahira Church Of Nazarene,300 Blakely St,Hahira,GA,31632
Adams Chapter Missionary Bapt,201 Old Pelham Rd,Bainbridge,GA,39817
Eatonton Church Of God,408 N Jefferson Ave,Eatonton,GA,31024
Abundant Life Word Fellowship,150 Friendship Rd,Eatonton,GA,31024
All Angels Episcopal Church,405 N Jefferson Ave,Eatonton,GA,31024
Bowman Church Of God,476 E Railroad St,Bowman,GA,30624
Abundant Life Harvest Center,110 Industrial Dr,St Marys,GA,31558
Covenant Church Of Baxley,1511 Hatch Pky N,Baxley,GA,31513
Reidsville Church Of God,141 Shepards Bridge Rd,Reidsville,GA,30453
Abundant Faith Fellowship,320 W Brazell St,Reidsville,GA,30453
Sylvester Church Of Christ,406 N Isabella St,Sylvester,GA,31791
Abundant Truth Ministries,107 N Elm St,Sylvania,GA,30467
Persimmon Church Of God,2360 Devils Branch Rd,Clayton,GA,30525
Snowhill Church Of God,350 Stuckey Church Rd,Glenwood,GA,0
Soperton Church Of Christ,117 Louisiana Ave W,Soperton,GA,30457
Wylie Church Of God,237 PO Box,Wiley,GA,0
1700 Frederica Road,1700 Frederica Rd,St Simons Island,GA,31522
A Call To Salvation Ministries,1295 Jackson Trail Rd,Jefferson,GA,30549
A Nod To God,313 Cherokee Dr,Waleska,GA,30183
A Place To Worship,259 Old Landfill Rd,Chatsworth,GA,30705
Abbeville United Methodist Chr,233 S Broad St,Abbeville,GA,31001
Abundant Grace Ministry ,775 Flat Branch Rd,Ellijay,GA,30540
Abundant Life Assembly Of God,104 Dub Walker Rd,Jackson,GA,30233
Abundant Life Christian Center,905 Main St,Blackshear,GA,31516
Abundant Life Miracle Delivera,375 Oak St,Harrison,GA,31035
Adams John B Rev,2164 Oneal Rd,West Point,GA,31833
Adel Church Of God ,9208 Val Del Rd,Adel,GA,31620
Adel Presbyterian Church,401 S Hutchinson Ave,Adel,GA,31620
Adel United Methodist Church,214 S Hutchinson Ave,Adel,GA,31620
Adrian Camp ,37 Meeks Rd,Adrian,GA,31002
Adrian Baptist Pastorium,107 W Green St,Adrian,GA,31002
Advent Christian Parsonage,198 Minton Chapel Rd,Kite,GA,31049
Adventist Community Service,527 Forge Mill Rd,Morganton,GA,30560
Agape Ministries,1026 Hartwell Hwy,Elberton,GA,30635
Akin Memorial United Methodist,160 Sansavilla Rd,Hortense,GA,31543
